Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Nederbördsmängd,Kvalitet,Latitude,Longitude
1/2/74 6:00,2/1/74 6:00,1974-01,56.9,Y,57.6614,18.3428
1/30/74 6:00,3/1/74 6:00,1974-02,45.2,Y,57.6614,18.3428
3/2/74 6:00,4/1/74 6:00,1974-03,20.2,Y,57.6614,18.3428
4/1/74 6:00,5/1/74 6:00,1974-04,0.8,Y,57.6614,18.3428
5/2/74 6:00,6/1/74 6:00,1974-05,10.5,Y,57.6614,18.3428
6/1/74 6:00,7/1/74 6:00,1974-06,18.3,Y,57.6614,18.3428
7/2/74 6:00,8/1/74 6:00,1974-07,113.8,Y,57.6614,18.3428
8/2/74 6:00,9/1/74 6:00,1974-08,38.7,Y,57.6614,18.3428
9/1/74 6:00,10/1/74 6:00,1974-09,57.7,Y,57.6614,18.3428
10/2/74 6:00,11/1/74 6:00,1974-10,124.8,Y,57.6614,18.3428
11/1/74 6:00,12/1/74 6:00,1974-11,105.6,Y,57.6614,18.3428
12/2/74 6:00,1/1/75 6:00,1974-12,84.2,Y,57.6614,18.3428
1/2/75 6:00,2/1/75 6:00,1975-01,24.4,Y,57.6614,18.3428
1/30/75 6:00,3/1/75 6:00,1975-02,9.1,Y,57.6614,18.3428
3/2/75 6:00,4/1/75 6:00,1975-03,44.9,Y,57.6614,18.3428
4/1/75 6:00,5/1/75 6:00,1975-04,25.8,Y,57.6614,18.3428
5/2/75 6:00,6/1/75 6:00,1975-05,21.4,Y,57.6614,18.3428
6/1/75 6:00,7/1/75 6:00,1975-06,8.5,Y,57.6614,18.3428
7/2/75 6:00,8/1/75 6:00,1975-07,35.6,Y,57.6614,18.3428
8/2/75 6:00,9/1/75 6:00,1975-08,44.5,Y,57.6614,18.3428
9/1/75 6:00,10/1/75 6:00,1975-09,57.4,Y,57.6614,18.3428
10/2/75 6:00,11/1/75 6:00,1975-10,25.7,Y,57.6614,18.3428
11/1/75 6:00,12/1/75 6:00,1975-11,36.4,Y,57.6614,18.3428
12/2/75 6:00,1/1/76 6:00,1975-12,14.3,Y,57.6614,18.3428
1/2/76 6:00,2/1/76 6:00,1976-01,77.3,Y,57.6614,18.3428
1/31/76 6:00,3/1/76 6:00,1976-02,19.2,Y,57.6614,18.3428
3/2/76 6:00,4/1/76 6:00,1976-03,29.6,Y,57.6614,18.3428
4/1/76 6:00,5/1/76 6:00,1976-04,35.9,Y,57.6614,18.3428
5/2/76 6:00,6/1/76 6:00,1976-05,27.7,Y,57.6614,18.3428
6/1/76 6:00,7/1/76 6:00,1976-06,14.7,Y,57.6614,18.3428
7/2/76 6:00,8/1/76 6:00,1976-07,51.3,Y,57.6614,18.3428
8/2/76 6:00,9/1/76 6:00,1976-08,10.1,Y,57.6614,18.3428
9/1/76 6:00,10/1/76 6:00,1976-09,52.4,Y,57.6614,18.3428
10/2/76 6:00,11/1/76 6:00,1976-10,29.3,Y,57.6614,18.3428
11/1/76 6:00,12/1/76 6:00,1976-11,33.6,Y,57.6614,18.3428
12/2/76 6:00,1/1/77 6:00,1976-12,128.4,Y,57.6614,18.3428
1/2/77 6:00,2/1/77 6:00,1977-01,30,Y,57.6614,18.3428
1/30/77 6:00,3/1/77 6:00,1977-02,35.6,Y,57.6614,18.3428
3/2/77 6:00,4/1/77 6:00,1977-03,19.7,Y,57.6614,18.3428
4/1/77 6:00,5/1/77 6:00,1977-04,27,Y,57.6614,18.3428
5/2/77 6:00,6/1/77 6:00,1977-05,25.2,Y,57.6614,18.3428
6/1/77 6:00,7/1/77 6:00,1977-06,30.7,Y,57.6614,18.3428
7/2/77 6:00,8/1/77 6:00,1977-07,78.9,Y,57.6614,18.3428
8/2/77 6:00,9/1/77 6:00,1977-08,11.5,Y,57.6614,18.3428
9/1/77 6:00,10/1/77 6:00,1977-09,64,Y,57.6614,18.3428
10/2/77 6:00,11/1/77 6:00,1977-10,33.4,Y,57.6614,18.3428
11/1/77 6:00,12/1/77 6:00,1977-11,70.2,Y,57.6614,18.3428
12/2/77 6:00,1/1/78 6:00,1977-12,68.6,Y,57.6614,18.3428
1/2/78 6:00,2/1/78 6:00,1978-01,55.4,Y,57.6614,18.3428
1/30/78 6:00,3/1/78 6:00,1978-02,32.1,Y,57.6614,18.3428
3/2/78 6:00,4/1/78 6:00,1978-03,66.2,Y,57.6614,18.3428
4/1/78 6:00,5/1/78 6:00,1978-04,8.7,Y,57.6614,18.3428
5/2/78 6:00,6/1/78 6:00,1978-05,14,Y,57.6614,18.3428
6/1/78 6:00,7/1/78 6:00,1978-06,15.7,Y,57.6614,18.3428
7/2/78 6:00,8/1/78 6:00,1978-07,34.4,Y,57.6614,18.3428
8/2/78 6:00,9/1/78 6:00,1978-08,72.2,Y,57.6614,18.3428
9/1/78 6:00,10/1/78 6:00,1978-09,78,Y,57.6614,18.3428
10/2/78 6:00,11/1/78 6:00,1978-10,8.3,Y,57.6614,18.3428
11/1/78 6:00,12/1/78 6:00,1978-11,37.6,Y,57.6614,18.3428
12/2/78 6:00,1/1/79 6:00,1978-12,23.6,Y,57.6614,18.3428
1/2/79 6:00,2/1/79 6:00,1979-01,87.7,Y,57.6614,18.3428
1/30/79 6:00,3/1/79 6:00,1979-02,23.9,Y,57.6614,18.3428
3/2/79 6:00,4/1/79 6:00,1979-03,71.1,Y,57.6614,18.3428
4/1/79 6:00,5/1/79 6:00,1979-04,29.4,Y,57.6614,18.3428
5/2/79 6:00,6/1/79 6:00,1979-05,25.7,Y,57.6614,18.3428
6/1/79 6:00,7/1/79 6:00,1979-06,7,Y,57.6614,18.3428
7/2/79 6:00,8/1/79 6:00,1979-07,66.6,Y,57.6614,18.3428
8/2/79 6:00,9/1/79 6:00,1979-08,43.8,Y,57.6614,18.3428
9/1/79 6:00,10/1/79 6:00,1979-09,23.4,Y,57.6614,18.3428
10/2/79 6:00,11/1/79 6:00,1979-10,5.8,Y,57.6614,18.3428
11/1/79 6:00,12/1/79 6:00,1979-11,75.1,Y,57.6614,18.3428
12/2/79 6:00,1/1/80 6:00,1979-12,40.8,Y,57.6614,18.3428
1/2/80 6:00,2/1/80 6:00,1980-01,33,Y,57.6614,18.3428
1/31/80 6:00,3/1/80 6:00,1980-02,22.1,Y,57.6614,18.3428
3/2/80 6:00,4/1/80 6:00,1980-03,15.1,Y,57.6614,18.3428
4/1/80 6:00,5/1/80 6:00,1980-04,45.3,Y,57.6614,18.3428
5/2/80 6:00,6/1/80 6:00,1980-05,24.1,Y,57.6614,18.3428
6/1/80 6:00,7/1/80 6:00,1980-06,37.9,Y,57.6614,18.3428
7/2/80 6:00,8/1/80 6:00,1980-07,31.4,Y,57.6614,18.3428
8/2/80 6:00,9/1/80 6:00,1980-08,109.3,Y,57.6614,18.3428
9/1/80 6:00,10/1/80 6:00,1980-09,38.8,Y,57.6614,18.3428
10/2/80 6:00,11/1/80 6:00,1980-10,106.8,Y,57.6614,18.3428
11/1/80 6:00,12/1/80 6:00,1980-11,51.3,Y,57.6614,18.3428
12/2/80 6:00,1/1/81 6:00,1980-12,67.9,Y,57.6614,18.3428
1/2/81 6:00,2/1/81 6:00,1981-01,52.2,Y,57.6614,18.3428
1/30/81 6:00,3/1/81 6:00,1981-02,36,Y,57.6614,18.3428
3/2/81 6:00,4/1/81 6:00,1981-03,64.3,Y,57.6614,18.3428
4/1/81 6:00,5/1/81 6:00,1981-04,6.3,Y,57.6614,18.3428
5/2/81 6:00,6/1/81 6:00,1981-05,6.3,Y,57.6614,18.3428
6/1/81 6:00,7/1/81 6:00,1981-06,46.8,Y,57.6614,18.3428
7/2/81 6:00,8/1/81 6:00,1981-07,27.2,Y,57.6614,18.3428
8/2/81 6:00,9/1/81 6:00,1981-08,41.5,Y,57.6614,18.3428
9/1/81 6:00,10/1/81 6:00,1981-09,14.2,Y,57.6614,18.3428
10/2/81 6:00,11/1/81 6:00,1981-10,93.8,Y,57.6614,18.3428
11/1/81 6:00,12/1/81 6:00,1981-11,95.5,Y,57.6614,18.3428
12/2/81 6:00,1/1/82 6:00,1981-12,80.6,Y,57.6614,18.3428
1/2/82 6:00,2/1/82 6:00,1982-01,58.8,Y,57.6614,18.3428
1/30/82 6:00,3/1/82 6:00,1982-02,13.7,Y,57.6614,18.3428
3/2/82 6:00,4/1/82 6:00,1982-03,32.6,Y,57.6614,18.3428
4/1/82 6:00,5/1/82 6:00,1982-04,18.3,Y,57.6614,18.3428
5/2/82 6:00,6/1/82 6:00,1982-05,35.3,Y,57.6614,18.3428
6/1/82 6:00,7/1/82 6:00,1982-06,65.2,Y,57.6614,18.3428
7/2/82 6:00,8/1/82 6:00,1982-07,12.7,Y,57.6614,18.3428
8/2/82 6:00,9/1/82 6:00,1982-08,36.5,Y,57.6614,18.3428
9/1/82 6:00,10/1/82 6:00,1982-09,28.6,Y,57.6614,18.3428
10/2/82 6:00,11/1/82 6:00,1982-10,42,Y,57.6614,18.3428
11/1/82 6:00,12/1/82 6:00,1982-11,36.9,Y,57.6614,18.3428
12/2/82 6:00,1/1/83 6:00,1982-12,57.1,Y,57.6614,18.3428
1/2/83 6:00,2/1/83 6:00,1983-01,51.1,Y,57.6614,18.3428
1/30/83 6:00,3/1/83 6:00,1983-02,9.5,Y,57.6614,18.3428
3/2/83 6:00,4/1/83 6:00,1983-03,60.7,Y,57.6614,18.3428
4/1/83 6:00,5/1/83 6:00,1983-04,31.2,Y,57.6614,18.3428
5/2/83 6:00,6/1/83 6:00,1983-05,33.9,Y,57.6614,18.3428
6/1/83 6:00,7/1/83 6:00,1983-06,15.9,Y,57.6614,18.3428
7/2/83 6:00,8/1/83 6:00,1983-07,27,Y,57.6614,18.3428
8/2/83 6:00,9/1/83 6:00,1983-08,21.1,Y,57.6614,18.3428
9/1/83 6:00,10/1/83 6:00,1983-09,155.1,Y,57.6614,18.3428
10/2/83 6:00,11/1/83 6:00,1983-10,52.8,Y,57.6614,18.3428
11/1/83 6:00,12/1/83 6:00,1983-11,42.6,Y,57.6614,18.3428
12/2/83 6:00,1/1/84 6:00,1983-12,34.5,Y,57.6614,18.3428
1/2/84 6:00,2/1/84 6:00,1984-01,69.8,Y,57.6614,18.3428
1/31/84 6:00,3/1/84 6:00,1984-02,26.9,Y,57.6614,18.3428
3/2/84 6:00,4/1/84 6:00,1984-03,20.3,Y,57.6614,18.3428
4/1/84 6:00,5/1/84 6:00,1984-04,17,Y,57.6614,18.3428
5/2/84 6:00,6/1/84 6:00,1984-05,27,Y,57.6614,18.3428
6/1/84 6:00,7/1/84 6:00,1984-06,43.8,Y,57.6614,18.3428
7/2/84 6:00,8/1/84 6:00,1984-07,93.6,Y,57.6614,18.3428
8/2/84 6:00,9/1/84 6:00,1984-08,58.9,Y,57.6614,18.3428
9/1/84 6:00,10/1/84 6:00,1984-09,160.8,Y,57.6614,18.3428
10/2/84 6:00,11/1/84 6:00,1984-10,80.7,Y,57.6614,18.3428
11/1/84 6:00,12/1/84 6:00,1984-11,32.4,Y,57.6614,18.3428
12/2/84 6:00,1/1/85 6:00,1984-12,45.5,Y,57.6614,18.3428
1/2/85 6:00,2/1/85 6:00,1985-01,72,Y,57.6614,18.3428
1/30/85 6:00,3/1/85 6:00,1985-02,25.2,Y,57.6614,18.3428
3/2/85 6:00,4/1/85 6:00,1985-03,35.4,Y,57.6614,18.3428
4/1/85 6:00,5/1/85 6:00,1985-04,90.5,Y,57.6614,18.3428
5/2/85 6:00,6/1/85 6:00,1985-05,3.3,Y,57.6614,18.3428
6/1/85 6:00,7/1/85 6:00,1985-06,80.9,Y,57.6614,18.3428
7/2/85 6:00,8/1/85 6:00,1985-07,83.5,Y,57.6614,18.3428
8/2/85 6:00,9/1/85 6:00,1985-08,27.3,Y,57.6614,18.3428
9/1/85 6:00,10/1/85 6:00,1985-09,41.7,Y,57.6614,18.3428
10/2/85 6:00,11/1/85 6:00,1985-10,11.3,Y,57.6614,18.3428
11/1/85 6:00,12/1/85 6:00,1985-11,51.8,Y,57.6614,18.3428
12/2/85 6:00,1/1/86 6:00,1985-12,70.7,Y,57.6614,18.3428
1/2/86 6:00,2/1/86 6:00,1986-01,62.9,Y,57.6614,18.3428
1/30/86 6:00,3/1/86 6:00,1986-02,15.6,Y,57.6614,18.3428
3/2/86 6:00,4/1/86 6:00,1986-03,38.2,Y,57.6614,18.3428
4/1/86 6:00,5/1/86 6:00,1986-04,58.4,Y,57.6614,18.3428
5/2/86 6:00,6/1/86 6:00,1986-05,53.7,Y,57.6614,18.3428
6/1/86 6:00,7/1/86 6:00,1986-06,27.3,Y,57.6614,18.3428
7/2/86 6:00,8/1/86 6:00,1986-07,35.9,Y,57.6614,18.3428
8/2/86 6:00,9/1/86 6:00,1986-08,59.3,Y,57.6614,18.3428
9/1/86 6:00,10/1/86 6:00,1986-09,35.9,Y,57.6614,18.3428
10/2/86 6:00,11/1/86 6:00,1986-10,26.9,Y,57.6614,18.3428
11/1/86 6:00,12/1/86 6:00,1986-11,46.1,Y,57.6614,18.3428
12/2/86 6:00,1/1/87 6:00,1986-12,55.3,Y,57.6614,18.3428
1/2/87 6:00,2/1/87 6:00,1987-01,53.7,Y,57.6614,18.3428
1/30/87 6:00,3/1/87 6:00,1987-02,27,Y,57.6614,18.3428
3/2/87 6:00,4/1/87 6:00,1987-03,18.5,Y,57.6614,18.3428
4/1/87 6:00,5/1/87 6:00,1987-04,1.9,Y,57.6614,18.3428
5/2/87 6:00,6/1/87 6:00,1987-05,49.4,Y,57.6614,18.3428
6/1/87 6:00,7/1/87 6:00,1987-06,66.2,Y,57.6614,18.3428
7/2/87 6:00,8/1/87 6:00,1987-07,56.8,Y,57.6614,18.3428
8/2/87 6:00,9/1/87 6:00,1987-08,46.7,Y,57.6614,18.3428
9/1/87 6:00,10/1/87 6:00,1987-09,60.4,Y,57.6614,18.3428
10/2/87 6:00,11/1/87 6:00,1987-10,56.6,Y,57.6614,18.3428
11/1/87 6:00,12/1/87 6:00,1987-11,54.9,Y,57.6614,18.3428
12/2/87 6:00,1/1/88 6:00,1987-12,46.7,Y,57.6614,18.3428
1/2/88 6:00,2/1/88 6:00,1988-01,63.9,Y,57.6614,18.3428
1/31/88 6:00,3/1/88 6:00,1988-02,42.5,Y,57.6614,18.3428
3/2/88 6:00,4/1/88 6:00,1988-03,33,Y,57.6614,18.3428
4/1/88 6:00,5/1/88 6:00,1988-04,30,Y,57.6614,18.3428
5/2/88 6:00,6/1/88 6:00,1988-05,14.6,Y,57.6614,18.3428
6/1/88 6:00,7/1/88 6:00,1988-06,59.6,Y,57.6614,18.3428
7/2/88 6:00,8/1/88 6:00,1988-07,104.2,Y,57.6614,18.3428
8/2/88 6:00,9/1/88 6:00,1988-08,63.9,Y,57.6614,18.3428
9/1/88 6:00,10/1/88 6:00,1988-09,69.8,Y,57.6614,18.3428
10/2/88 6:00,11/1/88 6:00,1988-10,33.7,Y,57.6614,18.3428
11/1/88 6:00,12/1/88 6:00,1988-11,35.3,Y,57.6614,18.3428
12/2/88 6:00,1/1/89 6:00,1988-12,54.6,Y,57.6614,18.3428
1/2/89 6:00,2/1/89 6:00,1989-01,8,Y,57.6614,18.3428
1/30/89 6:00,3/1/89 6:00,1989-02,23.7,Y,57.6614,18.3428
3/2/89 6:00,4/1/89 6:00,1989-03,33.5,Y,57.6614,18.3428
4/1/89 6:00,5/1/89 6:00,1989-04,16.4,Y,57.6614,18.3428
5/2/89 6:00,6/1/89 6:00,1989-05,10.1,Y,57.6614,18.3428
6/1/89 6:00,7/1/89 6:00,1989-06,58.1,Y,57.6614,18.3428
7/2/89 6:00,8/1/89 6:00,1989-07,38.1,Y,57.6614,18.3428
8/2/89 6:00,9/1/89 6:00,1989-08,95.5,Y,57.6614,18.3428
9/1/89 6:00,10/1/89 6:00,1989-09,13.3,Y,57.6614,18.3428
10/2/89 6:00,11/1/89 6:00,1989-10,65.7,Y,57.6614,18.3428
11/1/89 6:00,12/1/89 6:00,1989-11,78.6,Y,57.6614,18.3428
12/2/89 6:00,1/1/90 6:00,1989-12,32.1,Y,57.6614,18.3428
1/2/90 6:00,2/1/90 6:00,1990-01,69.7,Y,57.6614,18.3428
1/30/90 6:00,3/1/90 6:00,1990-02,37,Y,57.6614,18.3428
3/2/90 6:00,4/1/90 6:00,1990-03,14,Y,57.6614,18.3428
4/1/90 6:00,5/1/90 6:00,1990-04,31.7,Y,57.6614,18.3428
5/2/90 6:00,6/1/90 6:00,1990-05,9.1,Y,57.6614,18.3428
6/1/90 6:00,7/1/90 6:00,1990-06,26.2,Y,57.6614,18.3428
7/2/90 6:00,8/1/90 6:00,1990-07,81,Y,57.6614,18.3428
8/2/90 6:00,9/1/90 6:00,1990-08,18.2,Y,57.6614,18.3428
9/1/90 6:00,10/1/90 6:00,1990-09,110.6,Y,57.6614,18.3428
10/2/90 6:00,11/1/90 6:00,1990-10,75,Y,57.6614,18.3428
11/1/90 6:00,12/1/90 6:00,1990-11,69.1,Y,57.6614,18.3428
12/2/90 6:00,1/1/91 6:00,1990-12,44.6,Y,57.6614,18.3428
1/2/91 6:00,2/1/91 6:00,1991-01,53,Y,57.6614,18.3428
1/30/91 6:00,3/1/91 6:00,1991-02,23.9,Y,57.6614,18.3428
3/2/91 6:00,4/1/91 6:00,1991-03,15.7,Y,57.6614,18.3428
4/1/91 6:00,5/1/91 6:00,1991-04,18.2,Y,57.6614,18.3428
5/2/91 6:00,6/1/91 6:00,1991-05,44.8,Y,57.6614,18.3428
6/1/91 6:00,7/1/91 6:00,1991-06,86.9,Y,57.6614,18.3428
7/2/91 6:00,8/1/91 6:00,1991-07,5.8,Y,57.6614,18.3428
8/2/91 6:00,9/1/91 6:00,1991-08,37.4,Y,57.6614,18.3428
9/1/91 6:00,10/1/91 6:00,1991-09,51.9,Y,57.6614,18.3428
10/2/91 6:00,11/1/91 6:00,1991-10,34.7,Y,57.6614,18.3428
11/1/91 6:00,12/1/91 6:00,1991-11,65.1,Y,57.6614,18.3428
12/2/91 6:00,1/1/92 6:00,1991-12,44,Y,57.6614,18.3428
1/2/92 6:00,2/1/92 6:00,1992-01,26.8,Y,57.6614,18.3428
1/31/92 6:00,3/1/92 6:00,1992-02,35.1,Y,57.6614,18.3428
3/2/92 6:00,4/1/92 6:00,1992-03,50.1,Y,57.6614,18.3428
4/1/92 6:00,5/1/92 6:00,1992-04,47.2,Y,57.6614,18.3428
5/2/92 6:00,6/1/92 6:00,1992-05,7.5,Y,57.6614,18.3428
6/1/92 6:00,7/1/92 6:00,1992-06,2.6,Y,57.6614,18.3428
7/2/92 6:00,8/1/92 6:00,1992-07,64.7,Y,57.6614,18.3428
8/2/92 6:00,9/1/92 6:00,1992-08,45.8,Y,57.6614,18.3428
9/1/92 6:00,10/1/92 6:00,1992-09,41.4,Y,57.6614,18.3428
10/2/92 6:00,11/1/92 6:00,1992-10,85.7,Y,57.6614,18.3428
11/1/92 6:00,12/1/92 6:00,1992-11,65.9,Y,57.6614,18.3428
12/2/92 6:00,1/1/93 6:00,1992-12,18,Y,57.6614,18.3428
1/2/93 6:00,2/1/93 6:00,1993-01,47.8,Y,57.6614,18.3428
1/30/93 6:00,3/1/93 6:00,1993-02,42.7,Y,57.6614,18.3428
3/2/93 6:00,4/1/93 6:00,1993-03,21.4,Y,57.6614,18.3428
4/1/93 6:00,5/1/93 6:00,1993-04,14.9,Y,57.6614,18.3428
5/2/93 6:00,6/1/93 6:00,1993-05,19.2,Y,57.6614,18.3428
6/1/93 6:00,7/1/93 6:00,1993-06,30.8,Y,57.6614,18.3428
7/2/93 6:00,8/1/93 6:00,1993-07,31.8,Y,57.6614,18.3428
8/2/93 6:00,9/1/93 6:00,1993-08,61.1,Y,57.6614,18.3428
9/1/93 6:00,10/1/93 6:00,1993-09,53.8,Y,57.6614,18.3428
10/2/93 6:00,11/1/93 6:00,1993-10,29.9,Y,57.6614,18.3428
11/1/93 6:00,12/1/93 6:00,1993-11,19.3,Y,57.6614,18.3428
12/2/93 6:00,1/1/94 6:00,1993-12,53.3,Y,57.6614,18.3428
1/2/94 6:00,2/1/94 6:00,1994-01,31.2,Y,57.6614,18.3428
1/30/94 6:00,3/1/94 6:00,1994-02,26.5,Y,57.6614,18.3428
3/2/94 6:00,4/1/94 6:00,1994-03,59,Y,57.6614,18.3428
4/1/94 6:00,5/1/94 6:00,1994-04,34.6,Y,57.6614,18.3428
5/2/94 6:00,6/1/94 6:00,1994-05,30.6,Y,57.6614,18.3428
6/1/94 6:00,7/1/94 6:00,1994-06,48.9,Y,57.6614,18.3428
7/2/94 6:00,8/1/94 6:00,1994-07,0.2,Y,57.6614,18.3428
8/2/94 6:00,9/1/94 6:00,1994-08,127.8,Y,57.6614,18.3428
9/1/94 6:00,10/1/94 6:00,1994-09,77.8,Y,57.6614,18.3428
10/2/94 6:00,11/1/94 6:00,1994-10,45.2,Y,57.6614,18.3428
11/1/94 6:00,12/1/94 6:00,1994-11,34.8,Y,57.6614,18.3428
12/2/94 6:00,1/1/95 6:00,1994-12,82.4,Y,57.6614,18.3428
1/2/95 6:00,2/1/95 6:00,1995-01,56.3,Y,57.6614,18.3428
1/30/95 6:00,3/1/95 6:00,1995-02,49.3,Y,57.6614,18.3428
3/2/95 6:00,4/1/95 6:00,1995-03,39.9,Y,57.6614,18.3428
4/1/95 6:00,5/1/95 6:00,1995-04,61.9,Y,57.6614,18.3428
5/2/95 6:00,6/1/95 6:00,1995-05,59.6,Y,57.6614,18.3428
6/1/95 6:00,7/1/95 6:00,1995-06,55.8,Y,57.6614,18.3428
7/2/95 6:00,8/1/95 6:00,1995-07,76.3,Y,57.6614,18.3428
8/2/95 6:00,9/1/95 6:00,1995-08,61,Y,57.6614,18.3428
9/1/95 6:00,10/1/95 6:00,1995-09,44.6,Y,57.6614,18.3428
10/2/95 6:00,11/1/95 6:00,1995-10,16,Y,57.6614,18.3428
11/1/95 6:00,12/1/95 6:00,1995-11,65.5,Y,57.6614,18.3428
12/2/95 6:00,1/1/96 6:00,1995-12,15.6,Y,57.6614,18.3428
1/2/96 6:00,2/1/96 6:00,1996-01,4.7,Y,57.6614,18.3428
1/31/96 6:00,3/1/96 6:00,1996-02,29.4,Y,57.6614,18.3428
3/2/96 6:00,4/1/96 6:00,1996-03,9.9,Y,57.6614,18.3428
4/1/96 6:00,5/1/96 6:00,1996-04,12.7,Y,57.6614,18.3428
5/2/96 6:00,6/1/96 6:00,1996-05,45.4,Y,57.6614,18.3428
6/1/96 6:00,7/1/96 6:00,1996-06,18.5,Y,57.6614,18.3428
7/2/96 6:00,8/1/96 6:00,1996-07,115.6,Y,57.6614,18.3428
8/2/96 6:00,9/1/96 6:00,1996-08,18.8,Y,57.6614,18.3428
9/1/96 6:00,10/1/96 6:00,1996-09,74.4,Y,57.6614,18.3428
10/2/96 6:00,11/1/96 6:00,1996-10,27.4,Y,57.6614,18.3428
11/1/96 6:00,12/1/96 6:00,1996-11,81.7,Y,57.6614,18.3428
12/2/96 6:00,1/1/97 6:00,1996-12,68,Y,57.6614,18.3428
1/2/97 6:00,2/1/97 6:00,1997-01,16,Y,57.6614,18.3428
1/30/97 6:00,3/1/97 6:00,1997-02,45.4,Y,57.6614,18.3428
3/2/97 6:00,4/1/97 6:00,1997-03,11.6,Y,57.6614,18.3428
4/1/97 6:00,5/1/97 6:00,1997-04,31.3,Y,57.6614,18.3428
5/2/97 6:00,6/1/97 6:00,1997-05,33.6,Y,57.6614,18.3428
6/1/97 6:00,7/1/97 6:00,1997-06,21.1,Y,57.6614,18.3428
7/2/97 6:00,8/1/97 6:00,1997-07,43.4,Y,57.6614,18.3428
8/2/97 6:00,9/1/97 6:00,1997-08,2.4,Y,57.6614,18.3428
9/1/97 6:00,10/1/97 6:00,1997-09,40.7,Y,57.6614,18.3428
10/2/97 6:00,11/1/97 6:00,1997-10,77.7,Y,57.6614,18.3428
11/1/97 6:00,12/1/97 6:00,1997-11,39.2,Y,57.6614,18.3428
12/2/97 6:00,1/1/98 6:00,1997-12,46.4,Y,57.6614,18.3428
3/2/14 6:00,4/1/14 6:00,2014-03,32.2,Y,57.6614,18.3428
4/1/14 6:00,5/1/14 6:00,2014-04,15.9,Y,57.6614,18.3428
6/1/14 6:00,7/1/14 6:00,2014-06,67.6,Y,57.6614,18.3428
7/2/14 6:00,8/1/14 6:00,2014-07,48.5,Y,57.6614,18.3428
8/2/14 6:00,9/1/14 6:00,2014-08,85.1,Y,57.6614,18.3428
9/1/14 6:00,10/1/14 6:00,2014-09,31.7,Y,57.6614,18.3428
10/2/14 6:00,11/1/14 6:00,2014-10,46.5,Y,57.6614,18.3428
11/1/14 6:00,12/1/14 6:00,2014-11,35.1,Y,57.6614,18.3428
12/2/14 6:00,1/1/15 6:00,2014-12,51.9,Y,57.6614,18.3428
1/2/15 6:00,2/1/15 6:00,2015-01,44.2,Y,57.6614,18.3428
1/30/15 6:00,3/1/15 6:00,2015-02,13.6,Y,57.6614,18.3428
3/2/15 6:00,4/1/15 6:00,2015-03,42.4,Y,57.6614,18.3428
4/1/15 6:00,5/1/15 6:00,2015-04,50.8,Y,57.6614,18.3428
5/2/15 6:00,6/1/15 6:00,2015-05,58.3,Y,57.6614,18.3428
6/1/15 6:00,7/1/15 6:00,2015-06,68.3,Y,57.6614,18.3428
7/2/15 6:00,8/1/15 6:00,2015-07,37.7,Y,57.6614,18.3428
8/2/15 6:00,9/1/15 6:00,2015-08,22.5,Y,57.6614,18.3428
9/1/15 6:00,10/1/15 6:00,2015-09,71.8,Y,57.6614,18.3428
10/2/15 6:00,11/1/15 6:00,2015-10,6.9,Y,57.6614,18.3428
11/1/15 6:00,12/1/15 6:00,2015-11,51.4,Y,57.6614,18.3428
12/2/15 6:00,1/1/16 6:00,2015-12,37.3,Y,57.6614,18.3428
1/2/16 6:00,2/1/16 6:00,2016-01,35.3,Y,57.6614,18.3428
1/31/16 6:00,3/1/16 6:00,2016-02,27,Y,57.6614,18.3428
3/2/16 6:00,4/1/16 6:00,2016-03,18.4,Y,57.6614,18.3428
4/1/16 6:00,5/1/16 6:00,2016-04,31.3,Y,57.6614,18.3428
5/2/16 6:00,6/1/16 6:00,2016-05,19.2,Y,57.6614,18.3428
6/1/16 6:00,7/1/16 6:00,2016-06,112.3,Y,57.6614,18.3428
7/2/16 6:00,8/1/16 6:00,2016-07,32.8,Y,57.6614,18.3428
8/2/16 6:00,9/1/16 6:00,2016-08,114.9,Y,57.6614,18.3428
9/1/16 6:00,10/1/16 6:00,2016-09,32.1,Y,57.6614,18.3428
10/2/16 6:00,11/1/16 6:00,2016-10,56.7,Y,57.6614,18.3428
11/1/16 6:00,12/1/16 6:00,2016-11,72.9,Y,57.6614,18.3428
12/2/16 6:00,1/1/17 6:00,2016-12,30.2,Y,57.6614,18.3428
1/30/17 6:00,3/1/17 6:00,2017-02,21.9,Y,57.6614,18.3428
3/2/17 6:00,4/1/17 6:00,2017-03,24.1,Y,57.6614,18.3428
4/1/17 6:00,5/1/17 6:00,2017-04,24.5,Y,57.6614,18.3428
5/2/17 6:00,6/1/17 6:00,2017-05,16.7,Y,57.6614,18.3428
6/1/17 6:00,7/1/17 6:00,2017-06,48.4,Y,57.6614,18.3428
7/2/17 6:00,8/1/17 6:00,2017-07,48.2,Y,57.6614,18.3428
8/2/17 6:00,9/1/17 6:00,2017-08,64.1,Y,57.6614,18.3428
9/1/17 6:00,10/1/17 6:00,2017-09,127.8,Y,57.6614,18.3428
10/2/17 6:00,11/1/17 6:00,2017-10,106.9,Y,57.6614,18.3428
11/1/17 6:00,12/1/17 6:00,2017-11,52.1,Y,57.6614,18.3428
1/2/18 6:00,2/1/18 6:00,2018-01,46.8,Y,57.6614,18.3428
1/30/18 6:00,3/1/18 6:00,2018-02,67.5,Y,57.6614,18.3428
