Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Nederbördsmängd,Kvalitet,Latitude,Longitude
11/1/08 7:00,12/1/08 7:00,1908-11,50,G,57.95481,19.2459
12/1/08 7:00,1/1/09 7:00,1908-12,31,G,57.95481,19.2459
1/1/09 7:00,2/1/09 7:00,1909-01,12,G,57.95481,19.2459
2/1/09 7:00,3/1/09 7:00,1909-02,13,G,57.95481,19.2459
3/1/09 7:00,4/1/09 7:00,1909-03,31,G,57.95481,19.2459
4/1/09 7:00,5/1/09 7:00,1909-04,22,G,57.95481,19.2459
5/1/09 7:00,6/1/09 7:00,1909-05,39,G,57.95481,19.2459
6/1/09 7:00,7/1/09 7:00,1909-06,31,G,57.95481,19.2459
7/1/09 7:00,8/1/09 7:00,1909-07,67,G,57.95481,19.2459
8/1/09 7:00,9/1/09 7:00,1909-08,39,G,57.95481,19.2459
9/1/09 7:00,10/1/09 7:00,1909-09,20,G,57.95481,19.2459
10/1/09 7:00,11/1/09 7:00,1909-10,33,G,57.95481,19.2459
11/1/09 7:00,12/1/09 7:00,1909-11,60,G,57.95481,19.2459
12/1/09 7:00,1/1/10 7:00,1909-12,46,G,57.95481,19.2459
1/1/10 7:00,2/1/10 7:00,1910-01,28,G,57.95481,19.2459
2/1/10 7:00,3/1/10 7:00,1910-02,46,G,57.95481,19.2459
3/1/10 7:00,4/1/10 7:00,1910-03,25,G,57.95481,19.2459
4/1/10 7:00,5/1/10 7:00,1910-04,30,G,57.95481,19.2459
5/1/10 7:00,6/1/10 7:00,1910-05,43,G,57.95481,19.2459
6/1/10 7:00,7/1/10 7:00,1910-06,8,G,57.95481,19.2459
7/1/10 7:00,8/1/10 7:00,1910-07,57,G,57.95481,19.2459
8/1/10 7:00,9/1/10 7:00,1910-08,77,G,57.95481,19.2459
9/1/10 7:00,10/1/10 7:00,1910-09,63,G,57.95481,19.2459
10/1/10 7:00,11/1/10 7:00,1910-10,15,G,57.95481,19.2459
11/1/10 7:00,12/1/10 7:00,1910-11,101,G,57.95481,19.2459
12/1/10 7:00,1/1/11 7:00,1910-12,49,G,57.95481,19.2459
1/1/11 7:00,2/1/11 7:00,1911-01,33,G,57.95481,19.2459
2/1/11 7:00,3/1/11 7:00,1911-02,30,G,57.95481,19.2459
3/1/11 7:00,4/1/11 7:00,1911-03,16,G,57.95481,19.2459
4/1/11 7:00,5/1/11 7:00,1911-04,21,G,57.95481,19.2459
5/1/11 7:00,6/1/11 7:00,1911-05,3,G,57.95481,19.2459
6/1/11 7:00,7/1/11 7:00,1911-06,22,G,57.95481,19.2459
7/1/11 7:00,8/1/11 7:00,1911-07,58,G,57.95481,19.2459
8/1/11 7:00,9/1/11 7:00,1911-08,77,G,57.95481,19.2459
9/1/11 7:00,10/1/11 7:00,1911-09,16,G,57.95481,19.2459
10/1/11 7:00,11/1/11 7:00,1911-10,39,G,57.95481,19.2459
11/1/11 7:00,12/1/11 7:00,1911-11,56,G,57.95481,19.2459
12/1/11 7:00,1/1/12 7:00,1911-12,43,G,57.95481,19.2459
1/1/12 7:00,2/1/12 7:00,1912-01,19,G,57.95481,19.2459
2/1/12 7:00,3/1/12 7:00,1912-02,24,G,57.95481,19.2459
3/1/12 7:00,4/1/12 7:00,1912-03,28,G,57.95481,19.2459
4/1/12 7:00,5/1/12 7:00,1912-04,20,G,57.95481,19.2459
5/1/12 7:00,6/1/12 7:00,1912-05,65,G,57.95481,19.2459
6/1/12 7:00,7/1/12 7:00,1912-06,39,G,57.95481,19.2459
7/1/12 7:00,8/1/12 7:00,1912-07,6,G,57.95481,19.2459
8/1/12 7:00,9/1/12 7:00,1912-08,89,G,57.95481,19.2459
9/1/12 7:00,10/1/12 7:00,1912-09,59,G,57.95481,19.2459
10/1/12 7:00,11/1/12 7:00,1912-10,73,G,57.95481,19.2459
11/1/12 7:00,12/1/12 7:00,1912-11,47,G,57.95481,19.2459
12/1/12 7:00,1/1/13 7:00,1912-12,69,G,57.95481,19.2459
1/1/13 7:00,2/1/13 7:00,1913-01,14,G,57.95481,19.2459
2/1/13 7:00,3/1/13 7:00,1913-02,20,G,57.95481,19.2459
3/1/13 7:00,4/1/13 7:00,1913-03,42,G,57.95481,19.2459
4/1/13 7:00,5/1/13 7:00,1913-04,28,G,57.95481,19.2459
5/1/13 7:00,6/1/13 7:00,1913-05,6,G,57.95481,19.2459
6/1/13 7:00,7/1/13 7:00,1913-06,10,G,57.95481,19.2459
7/1/13 7:00,8/1/13 7:00,1913-07,108,G,57.95481,19.2459
8/1/13 7:00,9/1/13 7:00,1913-08,73,G,57.95481,19.2459
9/1/13 7:00,10/1/13 7:00,1913-09,26,G,57.95481,19.2459
10/1/13 7:00,11/1/13 7:00,1913-10,66,G,57.95481,19.2459
11/1/13 7:00,12/1/13 7:00,1913-11,54,G,57.95481,19.2459
12/1/13 7:00,1/1/14 7:00,1913-12,29,G,57.95481,19.2459
1/1/14 7:00,2/1/14 7:00,1914-01,29,G,57.95481,19.2459
2/1/14 7:00,3/1/14 7:00,1914-02,18,G,57.95481,19.2459
3/1/14 7:00,4/1/14 7:00,1914-03,27,G,57.95481,19.2459
4/1/14 7:00,5/1/14 7:00,1914-04,33,G,57.95481,19.2459
5/1/14 7:00,6/1/14 7:00,1914-05,31,G,57.95481,19.2459
6/1/14 7:00,7/1/14 7:00,1914-06,13,G,57.95481,19.2459
7/1/14 7:00,8/1/14 7:00,1914-07,56,G,57.95481,19.2459
8/1/14 7:00,9/1/14 7:00,1914-08,57,G,57.95481,19.2459
9/1/14 7:00,10/1/14 7:00,1914-09,81,G,57.95481,19.2459
10/1/14 7:00,11/1/14 7:00,1914-10,24,G,57.95481,19.2459
11/1/14 7:00,12/1/14 7:00,1914-11,35,G,57.95481,19.2459
12/1/14 7:00,1/1/15 7:00,1914-12,52,G,57.95481,19.2459
1/1/15 7:00,2/1/15 7:00,1915-01,31,G,57.95481,19.2459
2/1/15 7:00,3/1/15 7:00,1915-02,16,G,57.95481,19.2459
3/1/15 7:00,4/1/15 7:00,1915-03,19,G,57.95481,19.2459
4/1/15 7:00,5/1/15 7:00,1915-04,30,G,57.95481,19.2459
5/1/15 7:00,6/1/15 7:00,1915-05,46,G,57.95481,19.2459
6/1/15 7:00,7/1/15 7:00,1915-06,21,G,57.95481,19.2459
7/1/15 7:00,8/1/15 7:00,1915-07,36,G,57.95481,19.2459
8/1/15 7:00,9/1/15 7:00,1915-08,86,G,57.95481,19.2459
9/1/15 7:00,10/1/15 7:00,1915-09,33,G,57.95481,19.2459
10/1/15 7:00,11/1/15 7:00,1915-10,23,G,57.95481,19.2459
11/1/15 7:00,12/1/15 7:00,1915-11,62,G,57.95481,19.2459
12/1/15 7:00,1/1/16 7:00,1915-12,46,G,57.95481,19.2459
1/1/16 7:00,2/1/16 7:00,1916-01,38,G,57.95481,19.2459
2/1/16 7:00,3/1/16 7:00,1916-02,30,G,57.95481,19.2459
3/1/16 7:00,4/1/16 7:00,1916-03,17,G,57.95481,19.2459
4/1/16 7:00,5/1/16 7:00,1916-04,27,G,57.95481,19.2459
5/1/16 7:00,6/1/16 7:00,1916-05,14,G,57.95481,19.2459
6/1/16 7:00,7/1/16 7:00,1916-06,122,G,57.95481,19.2459
7/1/16 7:00,8/1/16 7:00,1916-07,73,G,57.95481,19.2459
8/1/16 7:00,9/1/16 7:00,1916-08,50,G,57.95481,19.2459
9/1/16 7:00,10/1/16 7:00,1916-09,23,G,57.95481,19.2459
10/1/16 7:00,11/1/16 7:00,1916-10,94,G,57.95481,19.2459
11/1/16 7:00,12/1/16 7:00,1916-11,51,G,57.95481,19.2459
12/1/16 7:00,1/1/17 7:00,1916-12,49,G,57.95481,19.2459
1/1/17 7:00,2/1/17 7:00,1917-01,27,G,57.95481,19.2459
2/1/17 7:00,3/1/17 7:00,1917-02,4,G,57.95481,19.2459
3/1/17 7:00,4/1/17 7:00,1917-03,11,G,57.95481,19.2459
4/1/17 7:00,5/1/17 7:00,1917-04,68,G,57.95481,19.2459
5/1/17 7:00,6/1/17 7:00,1917-05,13,G,57.95481,19.2459
6/1/17 7:00,7/1/17 7:00,1917-06,11,G,57.95481,19.2459
7/1/17 7:00,8/1/17 7:00,1917-07,26,G,57.95481,19.2459
8/1/17 7:00,9/1/17 7:00,1917-08,31,G,57.95481,19.2459
9/1/17 7:00,10/1/17 7:00,1917-09,57,G,57.95481,19.2459
10/1/17 7:00,11/1/17 7:00,1917-10,42,G,57.95481,19.2459
11/1/17 7:00,12/1/17 7:00,1917-11,54,G,57.95481,19.2459
12/1/17 7:00,1/1/18 7:00,1917-12,34,G,57.95481,19.2459
1/1/18 7:00,2/1/18 7:00,1918-01,38,G,57.95481,19.2459
2/1/18 7:00,3/1/18 7:00,1918-02,15,G,57.95481,19.2459
3/1/18 7:00,4/1/18 7:00,1918-03,1,G,57.95481,19.2459
4/1/18 7:00,5/1/18 7:00,1918-04,12,G,57.95481,19.2459
5/1/18 7:00,6/1/18 7:00,1918-05,9,G,57.95481,19.2459
6/1/18 7:00,7/1/18 7:00,1918-06,26,G,57.95481,19.2459
7/1/18 7:00,8/1/18 7:00,1918-07,25,G,57.95481,19.2459
8/1/18 7:00,9/1/18 7:00,1918-08,15,G,57.95481,19.2459
9/1/18 7:00,10/1/18 7:00,1918-09,73,G,57.95481,19.2459
10/1/18 7:00,11/1/18 7:00,1918-10,40,G,57.95481,19.2459
11/1/18 7:00,12/1/18 7:00,1918-11,26,G,57.95481,19.2459
12/1/18 7:00,1/1/19 7:00,1918-12,50,G,57.95481,19.2459
1/1/19 7:00,2/1/19 7:00,1919-01,44,G,57.95481,19.2459
2/1/19 7:00,3/1/19 7:00,1919-02,17,G,57.95481,19.2459
3/1/19 7:00,4/1/19 7:00,1919-03,11,G,57.95481,19.2459
4/1/19 7:00,5/1/19 7:00,1919-04,27,G,57.95481,19.2459
5/1/19 7:00,6/1/19 7:00,1919-05,30,G,57.95481,19.2459
6/1/19 7:00,7/1/19 7:00,1919-06,40,G,57.95481,19.2459
7/1/19 7:00,8/1/19 7:00,1919-07,19,G,57.95481,19.2459
8/1/19 7:00,9/1/19 7:00,1919-08,90,G,57.95481,19.2459
9/1/19 7:00,10/1/19 7:00,1919-09,49,G,57.95481,19.2459
10/1/19 7:00,11/1/19 7:00,1919-10,39,G,57.95481,19.2459
11/1/19 7:00,12/1/19 7:00,1919-11,54,G,57.95481,19.2459
12/1/19 7:00,1/1/20 7:00,1919-12,18,G,57.95481,19.2459
1/1/20 7:00,2/1/20 7:00,1920-01,29,G,57.95481,19.2459
2/1/20 7:00,3/1/20 7:00,1920-02,13,G,57.95481,19.2459
3/1/20 7:00,4/1/20 7:00,1920-03,17,G,57.95481,19.2459
4/1/20 7:00,5/1/20 7:00,1920-04,61,G,57.95481,19.2459
5/1/20 7:00,6/1/20 7:00,1920-05,37,G,57.95481,19.2459
6/1/20 7:00,7/1/20 7:00,1920-06,36,G,57.95481,19.2459
7/1/20 7:00,8/1/20 7:00,1920-07,63,G,57.95481,19.2459
8/1/20 7:00,9/1/20 7:00,1920-08,63,G,57.95481,19.2459
9/1/20 7:00,10/1/20 7:00,1920-09,25,G,57.95481,19.2459
10/1/20 7:00,11/1/20 7:00,1920-10,18,G,57.95481,19.2459
11/1/20 7:00,12/1/20 7:00,1920-11,20,G,57.95481,19.2459
12/1/20 7:00,1/1/21 7:00,1920-12,16,G,57.95481,19.2459
1/1/21 7:00,2/1/21 7:00,1921-01,57,G,57.95481,19.2459
2/1/21 7:00,3/1/21 7:00,1921-02,2,G,57.95481,19.2459
3/1/21 7:00,4/1/21 7:00,1921-03,16,G,57.95481,19.2459
4/1/21 7:00,5/1/21 7:00,1921-04,22,G,57.95481,19.2459
5/1/21 7:00,6/1/21 7:00,1921-05,6,G,57.95481,19.2459
6/1/21 7:00,7/1/21 7:00,1921-06,18,G,57.95481,19.2459
7/1/21 7:00,8/1/21 7:00,1921-07,52,G,57.95481,19.2459
8/1/21 7:00,9/1/21 7:00,1921-08,24,G,57.95481,19.2459
9/1/21 7:00,10/1/21 7:00,1921-09,27,G,57.95481,19.2459
10/1/21 7:00,11/1/21 7:00,1921-10,37,G,57.95481,19.2459
11/1/21 7:00,12/1/21 7:00,1921-11,19,G,57.95481,19.2459
12/1/21 7:00,1/1/22 7:00,1921-12,49,G,57.95481,19.2459
1/1/22 7:00,2/1/22 7:00,1922-01,19,G,57.95481,19.2459
2/1/22 7:00,3/1/22 7:00,1922-02,24,G,57.95481,19.2459
3/1/22 7:00,4/1/22 7:00,1922-03,19,G,57.95481,19.2459
4/1/22 7:00,5/1/22 7:00,1922-04,33,G,57.95481,19.2459
5/1/22 7:00,6/1/22 7:00,1922-05,26,G,57.95481,19.2459
6/1/22 7:00,7/1/22 7:00,1922-06,13,G,57.95481,19.2459
7/1/22 7:00,8/1/22 7:00,1922-07,29,G,57.95481,19.2459
8/1/22 7:00,9/1/22 7:00,1922-08,104,G,57.95481,19.2459
9/1/22 7:00,10/1/22 7:00,1922-09,61,G,57.95481,19.2459
10/1/22 7:00,11/1/22 7:00,1922-10,32,G,57.95481,19.2459
11/1/22 7:00,12/1/22 7:00,1922-11,48,G,57.95481,19.2459
12/1/22 7:00,1/1/23 7:00,1922-12,36,G,57.95481,19.2459
1/1/23 7:00,2/1/23 7:00,1923-01,28,G,57.95481,19.2459
2/1/23 7:00,3/1/23 7:00,1923-02,12,G,57.95481,19.2459
3/1/23 7:00,4/1/23 7:00,1923-03,1,G,57.95481,19.2459
4/1/23 7:00,5/1/23 7:00,1923-04,34,G,57.95481,19.2459
5/1/23 7:00,6/1/23 7:00,1923-05,45,G,57.95481,19.2459
6/1/23 7:00,7/1/23 7:00,1923-06,38,G,57.95481,19.2459
7/1/23 7:00,8/1/23 7:00,1923-07,38,G,57.95481,19.2459
8/1/23 7:00,9/1/23 7:00,1923-08,82,G,57.95481,19.2459
9/1/23 7:00,10/1/23 7:00,1923-09,37,G,57.95481,19.2459
10/1/23 7:00,11/1/23 7:00,1923-10,43,G,57.95481,19.2459
11/1/23 7:00,12/1/23 7:00,1923-11,94,G,57.95481,19.2459
12/1/23 7:00,1/1/24 7:00,1923-12,80,G,57.95481,19.2459
1/1/24 7:00,2/1/24 7:00,1924-01,27,G,57.95481,19.2459
2/1/24 7:00,3/1/24 7:00,1924-02,32,G,57.95481,19.2459
3/1/24 7:00,4/1/24 7:00,1924-03,31,G,57.95481,19.2459
4/1/24 7:00,5/1/24 7:00,1924-04,14,G,57.95481,19.2459
5/1/24 7:00,6/1/24 7:00,1924-05,31,G,57.95481,19.2459
6/1/24 7:00,7/1/24 7:00,1924-06,45,G,57.95481,19.2459
7/1/24 7:00,8/1/24 7:00,1924-07,49,G,57.95481,19.2459
8/1/24 7:00,9/1/24 7:00,1924-08,49,G,57.95481,19.2459
9/1/24 7:00,10/1/24 7:00,1924-09,83,G,57.95481,19.2459
10/1/24 7:00,11/1/24 7:00,1924-10,16,G,57.95481,19.2459
11/1/24 7:00,12/1/24 7:00,1924-11,18,G,57.95481,19.2459
12/1/24 7:00,1/1/25 7:00,1924-12,9,G,57.95481,19.2459
1/1/25 7:00,2/1/25 7:00,1925-01,32,G,57.95481,19.2459
2/1/25 7:00,3/1/25 7:00,1925-02,30,G,57.95481,19.2459
3/1/25 7:00,4/1/25 7:00,1925-03,24,G,57.95481,19.2459
4/1/25 7:00,5/1/25 7:00,1925-04,52,G,57.95481,19.2459
5/1/25 7:00,6/1/25 7:00,1925-05,31,G,57.95481,19.2459
6/1/25 7:00,7/1/25 7:00,1925-06,81,G,57.95481,19.2459
7/1/25 7:00,8/1/25 7:00,1925-07,11,G,57.95481,19.2459
8/1/25 7:00,9/1/25 7:00,1925-08,23,G,57.95481,19.2459
9/1/25 7:00,10/1/25 7:00,1925-09,102,G,57.95481,19.2459
10/1/25 7:00,11/1/25 7:00,1925-10,70,G,57.95481,19.2459
11/1/25 7:00,12/1/25 7:00,1925-11,37,G,57.95481,19.2459
12/1/25 7:00,1/1/26 7:00,1925-12,34,G,57.95481,19.2459
1/1/26 7:00,2/1/26 7:00,1926-01,16,G,57.95481,19.2459
2/1/26 7:00,3/1/26 7:00,1926-02,37,G,57.95481,19.2459
3/1/26 7:00,4/1/26 7:00,1926-03,24,G,57.95481,19.2459
4/1/26 7:00,5/1/26 7:00,1926-04,14,G,57.95481,19.2459
5/1/26 7:00,6/1/26 7:00,1926-05,54,G,57.95481,19.2459
6/1/26 7:00,7/1/26 7:00,1926-06,7,G,57.95481,19.2459
7/1/26 7:00,8/1/26 7:00,1926-07,66,G,57.95481,19.2459
8/1/26 7:00,9/1/26 7:00,1926-08,38,G,57.95481,19.2459
9/1/26 7:00,10/1/26 7:00,1926-09,34,G,57.95481,19.2459
10/1/26 7:00,11/1/26 7:00,1926-10,86,G,57.95481,19.2459
11/1/26 7:00,12/1/26 7:00,1926-11,17,G,57.95481,19.2459
12/1/26 7:00,1/1/27 7:00,1926-12,27,G,57.95481,19.2459
1/1/27 7:00,2/1/27 7:00,1927-01,10,G,57.95481,19.2459
2/1/27 7:00,3/1/27 7:00,1927-02,16,G,57.95481,19.2459
3/1/27 7:00,4/1/27 7:00,1927-03,29,G,57.95481,19.2459
4/1/27 7:00,5/1/27 7:00,1927-04,42,G,57.95481,19.2459
5/1/27 7:00,6/1/27 7:00,1927-05,54,G,57.95481,19.2459
6/1/27 7:00,7/1/27 7:00,1927-06,37,G,57.95481,19.2459
7/1/27 7:00,8/1/27 7:00,1927-07,34,G,57.95481,19.2459
8/1/27 7:00,9/1/27 7:00,1927-08,86,G,57.95481,19.2459
9/1/27 7:00,10/1/27 7:00,1927-09,72,G,57.95481,19.2459
10/1/27 7:00,11/1/27 7:00,1927-10,61,G,57.95481,19.2459
11/1/27 7:00,12/1/27 7:00,1927-11,31,G,57.95481,19.2459
12/1/27 7:00,1/1/28 7:00,1927-12,34,G,57.95481,19.2459
1/1/28 7:00,2/1/28 7:00,1928-01,29,G,57.95481,19.2459
2/1/28 7:00,3/1/28 7:00,1928-02,15,G,57.95481,19.2459
3/1/28 7:00,4/1/28 7:00,1928-03,11,G,57.95481,19.2459
4/1/28 7:00,5/1/28 7:00,1928-04,49,G,57.95481,19.2459
5/1/28 7:00,6/1/28 7:00,1928-05,15,G,57.95481,19.2459
6/1/28 7:00,7/1/28 7:00,1928-06,47,G,57.95481,19.2459
7/1/28 7:00,8/1/28 7:00,1928-07,62,G,57.95481,19.2459
8/1/28 7:00,9/1/28 7:00,1928-08,128,G,57.95481,19.2459
9/1/28 7:00,10/1/28 7:00,1928-09,40,G,57.95481,19.2459
10/1/28 7:00,11/1/28 7:00,1928-10,60,G,57.95481,19.2459
11/1/28 7:00,12/1/28 7:00,1928-11,102,G,57.95481,19.2459
12/1/28 7:00,1/1/29 7:00,1928-12,22,G,57.95481,19.2459
1/1/29 7:00,2/1/29 7:00,1929-01,30,G,57.95481,19.2459
2/1/29 7:00,3/1/29 7:00,1929-02,16,G,57.95481,19.2459
3/1/29 7:00,4/1/29 7:00,1929-03,10,G,57.95481,19.2459
4/1/29 7:00,5/1/29 7:00,1929-04,21,G,57.95481,19.2459
5/1/29 7:00,6/1/29 7:00,1929-05,55,G,57.95481,19.2459
6/1/29 7:00,7/1/29 7:00,1929-06,32,G,57.95481,19.2459
7/1/29 7:00,8/1/29 7:00,1929-07,82,G,57.95481,19.2459
8/1/29 7:00,9/1/29 7:00,1929-08,9,G,57.95481,19.2459
9/1/29 7:00,10/1/29 7:00,1929-09,30,G,57.95481,19.2459
10/1/29 7:00,11/1/29 7:00,1929-10,79,G,57.95481,19.2459
11/1/29 7:00,12/1/29 7:00,1929-11,54,G,57.95481,19.2459
12/1/29 7:00,1/1/30 7:00,1929-12,29,G,57.95481,19.2459
1/1/30 7:00,2/1/30 7:00,1930-01,13,G,57.95481,19.2459
2/1/30 7:00,3/1/30 7:00,1930-02,17,G,57.95481,19.2459
3/1/30 7:00,4/1/30 7:00,1930-03,32,G,57.95481,19.2459
4/1/30 7:00,5/1/30 7:00,1930-04,14,G,57.95481,19.2459
5/1/30 7:00,6/1/30 7:00,1930-05,8,G,57.95481,19.2459
6/1/30 7:00,7/1/30 7:00,1930-06,16,G,57.95481,19.2459
7/1/30 7:00,8/1/30 7:00,1930-07,48,G,57.95481,19.2459
8/1/30 7:00,9/1/30 7:00,1930-08,163,G,57.95481,19.2459
9/1/30 7:00,10/1/30 7:00,1930-09,90,G,57.95481,19.2459
10/1/30 7:00,11/1/30 7:00,1930-10,75,G,57.95481,19.2459
11/1/30 7:00,12/1/30 7:00,1930-11,49,G,57.95481,19.2459
12/1/30 7:00,1/1/31 7:00,1930-12,18,G,57.95481,19.2459
1/1/31 7:00,2/1/31 7:00,1931-01,47,G,57.95481,19.2459
2/1/31 7:00,3/1/31 7:00,1931-02,14,G,57.95481,19.2459
3/1/31 7:00,4/1/31 7:00,1931-03,25,G,57.95481,19.2459
4/1/31 7:00,5/1/31 7:00,1931-04,26,G,57.95481,19.2459
5/1/31 7:00,6/1/31 7:00,1931-05,34,G,57.95481,19.2459
6/1/31 7:00,7/1/31 7:00,1931-06,7,G,57.95481,19.2459
7/1/31 7:00,8/1/31 7:00,1931-07,56,G,57.95481,19.2459
8/1/31 7:00,9/1/31 7:00,1931-08,48,G,57.95481,19.2459
9/1/31 7:00,10/1/31 7:00,1931-09,39,G,57.95481,19.2459
10/1/31 7:00,11/1/31 7:00,1931-10,46,G,57.95481,19.2459
11/1/31 7:00,12/1/31 7:00,1931-11,30,G,57.95481,19.2459
12/1/31 7:00,1/1/32 7:00,1931-12,71,G,57.95481,19.2459
1/1/32 7:00,2/1/32 7:00,1932-01,35,G,57.95481,19.2459
2/1/32 7:00,3/1/32 7:00,1932-02,18,G,57.95481,19.2459
3/1/32 7:00,4/1/32 7:00,1932-03,14,G,57.95481,19.2459
4/1/32 7:00,5/1/32 7:00,1932-04,39,G,57.95481,19.2459
5/1/32 7:00,6/1/32 7:00,1932-05,93,G,57.95481,19.2459
6/1/32 7:00,7/1/32 7:00,1932-06,22,G,57.95481,19.2459
7/1/32 7:00,8/1/32 7:00,1932-07,27,G,57.95481,19.2459
8/1/32 7:00,9/1/32 7:00,1932-08,74,G,57.95481,19.2459
9/1/32 7:00,10/1/32 7:00,1932-09,46,G,57.95481,19.2459
10/1/32 7:00,11/1/32 7:00,1932-10,79,G,57.95481,19.2459
11/1/32 7:00,12/1/32 7:00,1932-11,26,G,57.95481,19.2459
12/1/32 7:00,1/1/33 7:00,1932-12,25,G,57.95481,19.2459
1/1/33 7:00,2/1/33 7:00,1933-01,18,G,57.95481,19.2459
2/1/33 7:00,3/1/33 7:00,1933-02,26,G,57.95481,19.2459
3/1/33 7:00,4/1/33 7:00,1933-03,22,G,57.95481,19.2459
4/1/33 7:00,5/1/33 7:00,1933-04,41,G,57.95481,19.2459
5/1/33 7:00,6/1/33 7:00,1933-05,41,G,57.95481,19.2459
6/1/33 7:00,7/1/33 7:00,1933-06,34,G,57.95481,19.2459
7/1/33 7:00,8/1/33 7:00,1933-07,39,G,57.95481,19.2459
8/1/33 7:00,9/1/33 7:00,1933-08,18,G,57.95481,19.2459
9/1/33 7:00,10/1/33 7:00,1933-09,46,G,57.95481,19.2459
10/1/33 7:00,11/1/33 7:00,1933-10,48,G,57.95481,19.2459
11/1/33 7:00,12/1/33 7:00,1933-11,24,G,57.95481,19.2459
12/1/33 7:00,1/1/34 7:00,1933-12,16,G,57.95481,19.2459
1/1/34 7:00,2/1/34 7:00,1934-01,13,G,57.95481,19.2459
2/1/34 7:00,3/1/34 7:00,1934-02,27,G,57.95481,19.2459
3/1/34 7:00,4/1/34 7:00,1934-03,43,G,57.95481,19.2459
4/1/34 7:00,5/1/34 7:00,1934-04,10,G,57.95481,19.2459
5/1/34 7:00,6/1/34 7:00,1934-05,24,G,57.95481,19.2459
6/1/34 7:00,7/1/34 7:00,1934-06,22,G,57.95481,19.2459
7/1/34 7:00,8/1/34 7:00,1934-07,62,G,57.95481,19.2459
8/1/34 7:00,9/1/34 7:00,1934-08,23,G,57.95481,19.2459
9/1/34 7:00,10/1/34 7:00,1934-09,41,G,57.95481,19.2459
10/1/34 7:00,11/1/34 7:00,1934-10,63,G,57.95481,19.2459
11/1/34 7:00,12/1/34 7:00,1934-11,40,G,57.95481,19.2459
12/1/34 7:00,1/1/35 7:00,1934-12,18,G,57.95481,19.2459
1/1/35 7:00,2/1/35 7:00,1935-01,22,G,57.95481,19.2459
2/1/35 7:00,3/1/35 7:00,1935-02,37,G,57.95481,19.2459
3/1/35 7:00,4/1/35 7:00,1935-03,27,G,57.95481,19.2459
4/1/35 7:00,5/1/35 7:00,1935-04,38,G,57.95481,19.2459
5/1/35 7:00,6/1/35 7:00,1935-05,26,G,57.95481,19.2459
6/1/35 7:00,7/1/35 7:00,1935-06,66,G,57.95481,19.2459
7/1/35 7:00,8/1/35 7:00,1935-07,111,G,57.95481,19.2459
8/1/35 7:00,9/1/35 7:00,1935-08,41,G,57.95481,19.2459
9/1/35 7:00,10/1/35 7:00,1935-09,112,G,57.95481,19.2459
10/1/35 7:00,11/1/35 7:00,1935-10,99,G,57.95481,19.2459
11/1/35 7:00,12/1/35 7:00,1935-11,40,G,57.95481,19.2459
12/1/35 7:00,1/1/36 7:00,1935-12,52,G,57.95481,19.2459
1/1/36 7:00,2/1/36 7:00,1936-01,30,G,57.95481,19.2459
2/1/36 7:00,3/1/36 7:00,1936-02,45,G,57.95481,19.2459
3/1/36 7:00,4/1/36 7:00,1936-03,48,G,57.95481,19.2459
4/1/36 7:00,5/1/36 7:00,1936-04,91,G,57.95481,19.2459
5/1/36 7:00,6/1/36 7:00,1936-05,27,G,57.95481,19.2459
6/1/36 7:00,7/1/36 7:00,1936-06,30,G,57.95481,19.2459
7/1/36 7:00,8/1/36 7:00,1936-07,81,G,57.95481,19.2459
8/1/36 7:00,9/1/36 7:00,1936-08,83,G,57.95481,19.2459
9/1/36 7:00,10/1/36 7:00,1936-09,44,G,57.95481,19.2459
10/1/36 7:00,11/1/36 7:00,1936-10,96,G,57.95481,19.2459
11/1/36 7:00,12/1/36 7:00,1936-11,34,G,57.95481,19.2459
12/1/36 7:00,1/1/37 7:00,1936-12,11,G,57.95481,19.2459
1/1/37 7:00,2/1/37 7:00,1937-01,22,G,57.95481,19.2459
2/1/37 7:00,3/1/37 7:00,1937-02,46,G,57.95481,19.2459
3/1/37 7:00,4/1/37 7:00,1937-03,40,G,57.95481,19.2459
4/1/37 7:00,5/1/37 7:00,1937-04,20,G,57.95481,19.2459
5/1/37 7:00,6/1/37 7:00,1937-05,18,G,57.95481,19.2459
6/1/37 7:00,7/1/37 7:00,1937-06,23,G,57.95481,19.2459
7/1/37 7:00,8/1/37 7:00,1937-07,41,G,57.95481,19.2459
8/1/37 7:00,9/1/37 7:00,1937-08,133,G,57.95481,19.2459
9/1/37 7:00,10/1/37 7:00,1937-09,89,G,57.95481,19.2459
10/1/37 7:00,11/1/37 7:00,1937-10,22,G,57.95481,19.2459
11/1/37 7:00,12/1/37 7:00,1937-11,108,G,57.95481,19.2459
12/1/37 7:00,1/1/38 7:00,1937-12,58,G,57.95481,19.2459
1/1/38 7:00,2/1/38 7:00,1938-01,41,G,57.95481,19.2459
2/1/38 7:00,3/1/38 7:00,1938-02,10,G,57.95481,19.2459
3/1/38 7:00,4/1/38 7:00,1938-03,13,G,57.95481,19.2459
4/1/38 7:00,5/1/38 7:00,1938-04,28,G,57.95481,19.2459
5/1/38 7:00,6/1/38 7:00,1938-05,29,G,57.95481,19.2459
6/1/38 7:00,7/1/38 7:00,1938-06,20,G,57.95481,19.2459
7/1/38 7:00,8/1/38 7:00,1938-07,48,G,57.95481,19.2459
